Date,Price,Open,High,Low,Vol.,Change %,ISIN
07/01/2022,165.4,158.12,166.18,146.6,69.01K,3.93%,IE00BKWQ0F09
06/01/2022,159.14,178.62,184.28,152.5,50.44K,-10.80%,IE00BKWQ0F09
05/01/2022,178.4,160.2,181.02,157.76,36.30K,10.29%,IE00BKWQ0F09
04/01/2022,161.76,155.14,168.62,152.8,35.22K,3.47%,IE00BKWQ0F09
03/01/2022,156.34,148.0,159.54,141.64,55.49K,5.85%,IE00BKWQ0F09
02/01/2022,147.7,149.42,157.62,144.5,48.48K,-0.55%,IE00BKWQ0F09
01/01/2022,148.52,130.94,153.64,130.94,37.07K,12.62%,IE00BKWQ0F09
12/01/2021,131.88,127.0,134.32,124.78,40.99K,6.01%,IE00BKWQ0F09
11/01/2021,124.4,132.76,135.98,122.44,23.99K,-6.55%,IE00BKWQ0F09
10/01/2021,133.12,126.74,140.3,126.74,38.93K,3.34%,IE00BKWQ0F09
09/01/2021,128.82,114.28,129.4,112.7,30.50K,13.46%,IE00BKWQ0F09
08/01/2021,113.54,111.7,116.8,109.3,9.91K,2.47%,IE00BKWQ0F09
07/01/2021,110.8,115.38,118.46,104.3,20.03K,-3.53%,IE00BKWQ0F09
06/01/2021,114.86,111.64,120.0,111.64,19.86K,3.95%,IE00BKWQ0F09
05/01/2021,110.5,106.94,116.26,106.92,20.95K,3.19%,IE00BKWQ0F09
04/01/2021,107.08,110.46,111.9,105.94,72.09K,-3.37%,IE00BKWQ0F09
03/01/2021,110.82,110.82,120.2,108.0,46.06K,1.41%,IE00BKWQ0F09
02/01/2021,109.28,98.94,114.06,96.93,48.82K,11.03%,IE00BKWQ0F09
01/01/2021,98.42,97.55,109.26,95.31,20.42K,1.22%,IE00BKWQ0F09
12/01/2020,97.23,94.27,103.0,91.79,86.55K,3.15%,IE00BKWQ0F09
11/01/2020,94.26,70.35,102.44,70.35,44.75K,33.27%,IE00BKWQ0F09
10/01/2020,70.73,76.14,78.63,67.86,30.81K,-6.17%,IE00BKWQ0F09
09/01/2020,75.38,85.22,86.12,74.97,19.63K,-11.78%,IE00BKWQ0F09
08/01/2020,85.45,83.2,91.64,83.2,9.77K,3.20%,IE00BKWQ0F09
07/01/2020,82.8,90.72,94.0,82.8,11.05K,-8.56%,IE00BKWQ0F09
06/01/2020,90.55,94.51,107.58,90.11,26.92K,0.39%,IE00BKWQ0F09
05/01/2020,90.2,86.3,94.9,85.39,21.30K,-1.83%,IE00BKWQ0F09
04/01/2020,91.88,90.41,101.28,83.32,55.62K,-1.87%,IE00BKWQ0F09
03/01/2020,93.63,113.46,116.56,62.2,22.23K,-16.43%,IE00BKWQ0F09
02/01/2020,112.04,129.44,135.32,111.4,33.58K,-13.97%,IE00BKWQ0F09
01/01/2020,130.24,141.34,146.6,130.0,23.13K,-7.78%,IE00BKWQ0F09
12/01/2019,141.22,138.78,142.94,135.0,6.07K,2.30%,IE00BKWQ0F09
11/01/2019,138.04,137.74,143.92,137.74,3.22K,0.38%,IE00BKWQ0F09
10/01/2019,137.52,139.94,141.72,132.84,2.12K,-1.60%,IE00BKWQ0F09
09/01/2019,139.76,131.5,140.82,130.34,5.44K,6.67%,IE00BKWQ0F09
08/01/2019,131.02,138.52,138.52,125.72,3.90K,-6.97%,IE00BKWQ0F09
07/01/2019,140.84,144.74,145.48,138.76,3.06K,-1.40%,IE00BKWQ0F09
06/01/2019,142.84,136.4,144.76,136.4,9.60K,3.30%,IE00BKWQ0F09
05/01/2019,138.28,145.1,146.42,137.12,2.68K,-4.95%,IE00BKWQ0F09
04/01/2019,145.48,146.22,150.34,143.5,1.25K,-0.11%,IE00BKWQ0F09
03/01/2019,145.64,142.98,148.76,140.64,18.27K,2.71%,IE00BKWQ0F09
02/01/2019,141.8,136.66,143.22,136.38,1.03K,2.98%,IE00BKWQ0F09
01/01/2019,137.7,126.5,137.92,126.5,12.02K,7.58%,IE00BKWQ0F09
12/01/2018,128.0,138.82,138.82,124.88,9.79K,-5.47%,IE00BKWQ0F09
11/01/2018,135.4,140.78,143.26,131.86,5.78K,-6.13%,IE00BKWQ0F09
10/01/2018,144.24,152.46,153.74,137.68,9.25K,-4.85%,IE00BKWQ0F09
09/01/2018,151.6,144.88,152.3,139.46,12.89K,5.50%,IE00BKWQ0F09
08/01/2018,143.7,146.7,148.54,140.84,4.68K,-2.89%,IE00BKWQ0F09
07/01/2018,147.98,144.6,151.56,144.24,6.95K,0.99%,IE00BKWQ0F09
06/01/2018,146.53,146.1,148.32,142.13,16.54K,1.28%,IE00BKWQ0F09
05/01/2018,144.68,140.7,151.62,139.8,5.00K,3.06%,IE00BKWQ0F09
04/01/2018,140.38,125.0,140.38,125.0,13.26K,12.20%,IE00BKWQ0F09
03/01/2018,125.12,123.72,125.98,120.82,2.41K,0.21%,IE00BKWQ0F09
02/01/2018,124.86,129.0,129.0,119.96,1.31K,-3.61%,IE00BKWQ0F09
01/01/2018,129.54,128.0,134.44,128.0,0.78K,0.57%,IE00BKWQ0F09
12/01/2017,128.81,126.0,129.63,125.91,0.26K,2.26%,IE00BKWQ0F09
11/01/2017,125.96,128.26,130.78,124.01,1.57K,-0.10%,IE00BKWQ0F09
10/01/2017,126.09,120.58,126.09,120.52,0.31K,4.42%,IE00BKWQ0F09
09/01/2017,120.75,112.19,121.07,111.76,3.22K,8.48%,IE00BKWQ0F09
08/01/2017,111.31,113.86,115.5,109.78,1.62K,-1.39%,IE00BKWQ0F09
07/01/2017,112.88,112.45,112.94,109.44,6.53K,2.15%,IE00BKWQ0F09
06/01/2017,110.5,117.5,117.5,110.5,4.87K,-5.43%,IE00BKWQ0F09
05/01/2017,116.84,115.15,120.91,113.89,12.43K,1.62%,IE00BKWQ0F09
04/01/2017,114.98,116.95,120.44,114.51,0.51K,-2.38%,IE00BKWQ0F09
03/01/2017,117.78,117.66,118.08,113.76,4.24K,1.97%,IE00BKWQ0F09
02/01/2017,115.5,115.9,117.78,114.56,0.51K,-0.17%,IE00BKWQ0F09
01/01/2017,115.7,123.01,124.96,115.7,5.63K,-5.33%,IE00BKWQ0F09
12/01/2016,122.21,113.7,122.69,112.2,2.50K,9.75%,IE00BKWQ0F09
11/01/2016,111.35,107.53,111.35,103.61,5.57K,4.34%,IE00BKWQ0F09
10/01/2016,106.72,106.26,109.65,106.13,3.52K,2.62%,IE00BKWQ0F09
09/01/2016,104.0,101.74,106.76,98.62,2.24K,1.28%,IE00BKWQ0F09
08/01/2016,102.69,102.84,104.63,98.69,23.77K,0.20%,IE00BKWQ0F09
07/01/2016,102.48,106.75,109.71,102.48,14.47K,-3.78%,IE00BKWQ0F09
06/01/2016,106.51,97.57,106.51,96.15,9.01K,7.69%,IE00BKWQ0F09
05/01/2016,98.9,101.39,101.42,95.46,11.56K,-1.61%,IE00BKWQ0F09
04/01/2016,100.52,90.75,103.25,89.2,11.29K,7.28%,IE00BKWQ0F09
03/01/2016,93.7,93.5,97.92,92.47,13.14K,0.41%,IE00BKWQ0F09
02/01/2016,93.32,89.66,93.32,79.84,31.42K,3.09%,IE00BKWQ0F09
01/01/2016,90.52,92.64,92.64,78.5,0.77K,-3.18%,IE00BKWQ0F09
12/01/2015,93.49,103.78,103.78,88.04,4.95K,-10.13%,IE00BKWQ0F09
11/01/2015,104.03,101.69,106.15,97.88,0.16K,2.81%,IE00BKWQ0F09
10/01/2015,101.19,91.17,104.18,91.17,0.44K,13.01%,IE00BKWQ0F09
09/01/2015,89.54,93.97,95.63,86.94,0.07K,-6.40%,IE00BKWQ0F09
08/01/2015,95.66,106.13,107.61,88.12,1.59K,-10.20%,IE00BKWQ0F09
07/01/2015,106.52,106.82,109.54,101.29,0.00K,-0.05%,IE00BKWQ0F09
06/01/2015,106.57,112.99,113.02,106.57,11.69K,-5.88%,IE00BKWQ0F09
05/01/2015,113.23,116.38,117.29,113.23,8.92K,-2.93%,IE00BKWQ0F09
04/01/2015,116.65,109.33,119.77,108.32,0.69K,7.56%,IE00BKWQ0F09
03/01/2015,108.45,111.32,111.46,104.75,1.34K,-4.15%,IE00BKWQ0F09
02/01/2015,113.14,105.79,113.14,105.79,0.35K,10.23%,IE00BKWQ0F09
01/01/2015,102.64,100.36,108.04,93.73,1.67K,2.46%,IE00BKWQ0F09
12/01/2014,100.18,101.46,104.96,90.19,0.06K,-2.17%,IE00BKWQ0F09
08/01/2025,125.66,118.28,126.28,115.66,36.49K,5.03%,IE00BKWQ0G16
07/01/2025,119.64,114.22,120.5,112.9,50.74K,4.84%,IE00BKWQ0G16
06/01/2025,114.12,115.04,117.44,111.02,44.82K,-1.23%,IE00BKWQ0G16
05/01/2025,115.54,109.78,116.96,109.2,62.60K,6.31%,IE00BKWQ0G16
04/01/2025,108.68,109.26,109.76,90.5,93.39K,0.33%,IE00BKWQ0G16
03/01/2025,108.32,109.24,112.54,105.28,98.36K,-0.57%,IE00BKWQ0G16
02/01/2025,108.94,99.33,108.94,98.85,36.14K,8.08%,IE00BKWQ0G16
01/01/2025,100.8,93.21,101.22,91.8,29.89K,9.11%,IE00BKWQ0G16
12/01/2024,92.38,90.97,94.26,90.29,33.53K,1.21%,IE00BKWQ0G16
11/01/2024,91.28,89.26,92.14,89.09,23.48K,2.33%,IE00BKWQ0G16
10/01/2024,89.2,89.72,91.99,87.89,28.16K,-0.47%,IE00BKWQ0G16
09/01/2024,89.62,88.13,90.64,85.74,18.69K,1.76%,IE00BKWQ0G16
08/01/2024,88.07,86.54,88.2,77.92,24.45K,1.30%,IE00BKWQ0G16
07/01/2024,86.94,85.38,87.3,83.78,22.23K,3.56%,IE00BKWQ0G16
06/01/2024,83.95,87.08,87.3,82.04,0.99K,-2.58%,IE00BKWQ0G16
05/01/2024,86.17,81.71,86.58,81.44,20.08K,5.90%,IE00BKWQ0G16
04/01/2024,81.37,82.0,82.52,78.9,0.15K,-0.72%,IE00BKWQ0G16
03/01/2024,81.96,76.33,82.02,76.25,27.83K,7.69%,IE00BKWQ0G16
02/01/2024,76.11,73.74,76.32,72.77,28.36K,2.08%,IE00BKWQ0G16
01/01/2024,74.56,74.04,75.02,71.56,23.62K,1.07%,IE00BKWQ0G16
12/01/2023,73.77,71.19,73.94,71.19,13.51K,4.05%,IE00BKWQ0G16
11/01/2023,70.9,66.13,70.93,65.9,11.74K,7.96%,IE00BKWQ0G16
10/01/2023,65.67,68.95,69.74,64.87,35.15K,-4.59%,IE00BKWQ0G16
09/01/2023,68.83,68.05,70.02,66.57,33.98K,1.28%,IE00BKWQ0G16
08/01/2023,67.96,69.97,69.97,66.15,28.27K,-2.82%,IE00BKWQ0G16
07/01/2023,69.93,67.38,70.29,64.93,24.00K,4.14%,IE00BKWQ0G16
06/01/2023,67.15,64.75,67.56,64.33,53.04K,4.11%,IE00BKWQ0G16
05/01/2023,64.5,66.16,67.15,63.92,66.12K,-1.96%,IE00BKWQ0G16
04/01/2023,65.79,63.47,66.67,63.16,54.59K,3.80%,IE00BKWQ0G16
03/01/2023,63.38,69.52,69.69,57.01,103.03K,-8.83%,IE00BKWQ0G16
02/01/2023,69.52,66.97,69.83,66.56,22.34K,3.89%,IE00BKWQ0G16
01/01/2023,66.92,61.05,67.11,61.05,40.76K,10.23%,IE00BKWQ0G16
12/01/2022,60.71,61.72,61.9,59.22,34.05K,-1.09%,IE00BKWQ0G16
11/01/2022,61.38,56.95,61.69,56.41,70.81K,8.81%,IE00BKWQ0G16
10/01/2022,56.41,51.89,56.63,51.24,56.81K,7.12%,IE00BKWQ0G16
09/01/2022,52.66,55.32,59.21,51.43,138.08K,-5.44%,IE00BKWQ0G16
08/01/2022,55.69,57.15,59.68,55.07,148.55K,-1.97%,IE00BKWQ0G16
07/01/2022,56.81,54.37,56.84,52.86,92.16K,3.59%,IE00BKWQ0G16
06/01/2022,54.84,60.37,60.37,54.36,69.05K,-8.52%,IE00BKWQ0G16
05/01/2022,59.95,58.2,60.75,54.7,34.60K,2.30%,IE00BKWQ0G16
04/01/2022,58.6,60.58,61.55,57.39,94.60K,-2.92%,IE00BKWQ0G16
03/01/2022,60.36,59.03,61.79,50.26,275.59K,1.80%,IE00BKWQ0G16
02/01/2022,59.29,65.48,67.24,58.15,204.95K,-8.36%,IE00BKWQ0G16
01/01/2022,64.7,62.49,66.64,61.58,220.86K,3.90%,IE00BKWQ0G16
12/01/2021,62.27,59.42,62.45,58.55,44.86K,5.79%,IE00BKWQ0G16
11/01/2021,58.86,62.58,63.7,58.07,94.68K,-5.76%,IE00BKWQ0G16
10/01/2021,62.46,57.47,62.55,57.47,158.33K,6.70%,IE00BKWQ0G16
09/01/2021,58.54,58.88,59.08,55.39,114.45K,0.21%,IE00BKWQ0G16
08/01/2021,58.42,57.27,60.06,56.85,255.31K,2.65%,IE00BKWQ0G16
07/01/2021,56.91,56.97,57.67,53.49,142.09K,0.67%,IE00BKWQ0G16
06/01/2021,56.53,58.15,59.03,56.38,263.90K,-2.26%,IE00BKWQ0G16
05/01/2021,57.84,55.89,58.41,55.18,80.01K,3.56%,IE00BKWQ0G16
04/01/2021,55.85,54.86,56.3,53.8,43.71K,1.56%,IE00BKWQ0G16
03/01/2021,54.99,52.77,55.75,52.76,125.45K,5.39%,IE00BKWQ0G16
02/01/2021,52.18,47.13,53.63,47.03,68.96K,11.47%,IE00BKWQ0G16
01/01/2021,46.81,48.73,50.66,46.57,38.76K,-3.63%,IE00BKWQ0G16
12/01/2020,48.58,47.7,49.3,45.88,42.83K,1.96%,IE00BKWQ0G16
11/01/2020,47.64,38.09,49.29,38.09,63.56K,25.34%,IE00BKWQ0G16
10/01/2020,38.01,39.58,41.04,37.44,39.97K,-3.18%,IE00BKWQ0G16
09/01/2020,39.26,42.49,43.01,37.88,34.86K,-7.47%,IE00BKWQ0G16
08/01/2020,42.43,40.88,44.1,40.88,12.12K,4.00%,IE00BKWQ0G16
07/01/2020,40.8,42.1,45.44,40.8,25.03K,-3.75%,IE00BKWQ0G16
06/01/2020,42.39,41.03,46.26,40.56,52.80K,6.52%,IE00BKWQ0G16
05/01/2020,39.79,38.08,41.44,35.81,34.85K,0.37%,IE00BKWQ0G16
04/01/2020,39.65,36.56,41.31,35.22,105.45K,3.80%,IE00BKWQ0G16
03/01/2020,38.2,51.26,51.26,32.92,50.19K,-24.27%,IE00BKWQ0G16
02/01/2020,50.44,55.54,59.94,49.84,21.78K,-9.02%,IE00BKWQ0G16
01/01/2020,55.44,57.57,58.15,55.41,51.42K,-3.35%,IE00BKWQ0G16
12/01/2019,57.36,55.26,57.93,53.73,103.84K,3.95%,IE00BKWQ0G16
11/01/2019,55.18,53.84,56.03,53.83,8.84K,2.62%,IE00BKWQ0G16
10/01/2019,53.77,52.73,55.24,49.85,26.63K,2.13%,IE00BKWQ0G16
09/01/2019,52.65,48.72,53.25,48.37,30.84K,8.24%,IE00BKWQ0G16
08/01/2019,48.64,51.4,51.8,46.93,146.60K,-5.24%,IE00BKWQ0G16
07/01/2019,51.33,52.83,53.86,51.22,34.69K,-1.48%,IE00BKWQ0G16
06/01/2019,52.1,50.19,52.4,50.08,34.42K,2.82%,IE00BKWQ0G16
05/01/2019,50.67,54.55,54.95,50.48,57.25K,-7.27%,IE00BKWQ0G16
04/01/2019,54.64,51.13,55.14,51.13,27.99K,7.77%,IE00BKWQ0G16
03/01/2019,50.7,51.93,52.93,50.2,96.60K,-1.88%,IE00BKWQ0G16
02/01/2019,51.67,49.21,51.68,48.72,63.35K,5.00%,IE00BKWQ0G16
01/01/2019,49.21,45.72,50.27,45.47,40.99K,6.40%,IE00BKWQ0G16
12/01/2018,46.25,51.0,51.0,45.08,160.77K,-7.48%,IE00BKWQ0G16
11/01/2018,49.99,50.89,51.8,48.91,17.82K,-0.77%,IE00BKWQ0G16
10/01/2018,50.38,53.92,54.02,48.38,71.24K,-6.48%,IE00BKWQ0G16
09/01/2018,53.87,52.95,55.31,52.12,116.35K,1.80%,IE00BKWQ0G16
08/01/2018,52.92,55.56,55.6,52.79,137.32K,-5.13%,IE00BKWQ0G16
07/01/2018,55.78,52.94,55.94,52.94,160.11K,4.07%,IE00BKWQ0G16
06/01/2018,53.6,54.95,55.87,52.57,399.84K,-1.14%,IE00BKWQ0G16
05/01/2018,54.22,58.15,58.71,54.22,150.29K,-6.11%,IE00BKWQ0G16
04/01/2018,57.75,55.35,58.27,54.1,277.44K,4.13%,IE00BKWQ0G16
03/01/2018,55.46,58.18,58.18,54.38,361.08K,-5.08%,IE00BKWQ0G16
02/01/2018,58.43,60.81,60.91,56.27,256.85K,-2.89%,IE00BKWQ0G16
01/01/2018,60.17,57.36,61.45,57.29,323.20K,4.61%,IE00BKWQ0G16
12/01/2017,57.52,57.0,58.51,56.17,89.91K,0.68%,IE00BKWQ0G16
11/01/2017,57.13,58.59,58.65,55.84,166.85K,-2.12%,IE00BKWQ0G16
10/01/2017,58.37,58.64,58.94,57.4,94.77K,0.40%,IE00BKWQ0G16
09/01/2017,58.14,56.07,58.14,54.33,126.06K,4.34%,IE00BKWQ0G16
08/01/2017,55.72,58.05,58.63,54.88,241.45K,-3.13%,IE00BKWQ0G16
07/01/2017,57.52,56.57,58.5,56.57,34.96K,2.62%,IE00BKWQ0G16
06/01/2017,56.05,55.83,56.6,55.29,36.31K,0.79%,IE00BKWQ0G16
05/01/2017,55.61,56.02,57.69,55.32,110.39K,-0.16%,IE00BKWQ0G16
04/01/2017,55.7,53.75,55.96,52.2,59.65K,2.79%,IE00BKWQ0G16
03/01/2017,54.19,51.99,54.21,51.99,116.82K,5.43%,IE00BKWQ0G16
02/01/2017,51.4,52.08,53.25,51.2,243.05K,-0.41%,IE00BKWQ0G16
01/01/2017,51.61,51.5,53.68,51.07,112.93K,0.76%,IE00BKWQ0G16
12/01/2016,51.22,48.41,52.19,47.83,155.30K,6.49%,IE00BKWQ0G16
11/01/2016,48.1,45.66,48.94,43.98,233.22K,4.70%,IE00BKWQ0G16
10/01/2016,45.94,43.64,46.43,43.06,33.92K,6.12%,IE00BKWQ0G16
09/01/2016,43.29,44.9,45.07,41.85,45.28K,-1.03%,IE00BKWQ0G16
08/01/2016,43.74,40.84,43.74,39.78,19.83K,5.91%,IE00BKWQ0G16
07/01/2016,41.3,39.58,41.43,36.55,45.34K,4.82%,IE00BKWQ0G16
06/01/2016,39.4,45.35,45.7,37.1,63.03K,-14.39%,IE00BKWQ0G16
05/01/2016,46.02,44.92,46.6,42.4,99.63K,3.02%,IE00BKWQ0G16
04/01/2016,44.67,42.37,46.25,40.72,79.28K,3.79%,IE00BKWQ0G16
03/01/2016,43.04,43.39,45.95,43.04,15.40K,0.73%,IE00BKWQ0G16
02/01/2016,42.73,44.62,44.62,38.1,47.81K,-5.07%,IE00BKWQ0G16
01/01/2016,45.01,49.87,50.06,43.05,3.43K,-12.60%,IE00BKWQ0G16
12/01/2015,51.5,54.31,54.31,48.56,23.65K,-4.35%,IE00BKWQ0G16
11/01/2015,53.84,52.84,53.91,52.07,32.09K,1.51%,IE00BKWQ0G16
10/01/2015,53.04,49.47,53.78,49.47,26.69K,7.11%,IE00BKWQ0G16
09/01/2015,49.52,52.05,52.63,48.31,8.65K,-5.87%,IE00BKWQ0G16
08/01/2015,52.61,58.19,58.49,49.69,15.39K,-9.03%,IE00BKWQ0G16
07/01/2015,57.83,55.78,59.38,53.34,30.26K,4.71%,IE00BKWQ0G16
06/01/2015,55.23,56.83,57.63,54.74,11.80K,-2.99%,IE00BKWQ0G16
05/01/2015,56.93,56.14,58.29,54.98,19.00K,1.64%,IE00BKWQ0G16
04/01/2015,56.01,56.88,58.49,55.93,29.03K,-0.81%,IE00BKWQ0G16
03/01/2015,56.47,54.18,57.0,53.38,8.62K,4.79%,IE00BKWQ0G16
02/01/2015,53.89,50.03,53.89,50.03,40.63K,7.97%,IE00BKWQ0G16
01/01/2015,49.91,48.34,51.08,46.33,13.42K,3.53%,IE00BKWQ0G16
12/01/2014,48.21,48.83,49.9,45.76,1.13K,-2.37%,IE00BKWQ0G16
08/01/2025,207.4,194.24,209.65,189.42,18.71K,4.75%,IE00BKWQ0H23
07/01/2025,198.0,200.65,207.5,195.44,20.32K,-0.80%,IE00BKWQ0H23
06/01/2025,199.6,207.2,213.75,199.6,7.82K,-3.46%,IE00BKWQ0H23
05/01/2025,206.75,206.65,210.25,195.8,16.97K,0.56%,IE00BKWQ0H23
04/01/2025,205.6,215.55,215.55,181.72,24.92K,-3.20%,IE00BKWQ0H23
03/01/2025,212.4,232.5,233.3,211.6,33.74K,-7.79%,IE00BKWQ0H23
02/01/2025,230.35,221.35,232.5,221.25,7.53K,3.06%,IE00BKWQ0H23
01/01/2025,223.5,210.15,224.95,209.0,11.03K,6.84%,IE00BKWQ0H23
12/01/2024,209.2,219.6,222.6,198.78,34.85K,-4.63%,IE00BKWQ0H23
11/01/2024,219.35,222.8,227.1,210.5,21.11K,-1.35%,IE00BKWQ0H23
10/01/2024,222.35,232.0,235.55,221.8,17.73K,-3.58%,IE00BKWQ0H23
09/01/2024,230.6,248.1,248.1,230.5,12.28K,-6.88%,IE00BKWQ0H23
08/01/2024,247.65,238.55,248.25,227.3,14.06K,3.90%,IE00BKWQ0H23
07/01/2024,238.35,232.9,238.5,226.7,14.86K,2.45%,IE00BKWQ0H23
06/01/2024,232.65,226.1,237.0,223.9,0.24K,2.99%,IE00BKWQ0H23
05/01/2024,225.9,220.7,228.55,216.1,11.13K,3.01%,IE00BKWQ0H23
04/01/2024,219.3,220.15,220.85,209.5,0.04K,0.57%,IE00BKWQ0H23
03/01/2024,218.05,210.0,219.3,209.75,16.37K,4.08%,IE00BKWQ0H23
02/01/2024,209.5,207.7,213.9,205.9,8.97K,-0.17%,IE00BKWQ0H23
01/01/2024,209.85,201.95,210.3,200.6,13.17K,4.30%,IE00BKWQ0H23
12/01/2023,201.2,195.76,201.4,194.62,6.43K,3.09%,IE00BKWQ0H23
11/01/2023,195.16,193.16,197.48,192.3,16.64K,2.07%,IE00BKWQ0H23
10/01/2023,191.2,201.55,207.85,188.66,23.80K,-5.35%,IE00BKWQ0H23
09/01/2023,202.0,204.4,210.45,200.9,17.47K,-1.08%,IE00BKWQ0H23
08/01/2023,204.2,203.15,206.35,195.8,10.05K,0.89%,IE00BKWQ0H23
07/01/2023,202.4,198.3,202.55,190.64,66.04K,1.54%,IE00BKWQ0H23
06/01/2023,199.34,202.25,205.8,194.98,76.81K,-0.90%,IE00BKWQ0H23
05/01/2023,201.15,202.7,209.15,200.95,32.11K,-1.06%,IE00BKWQ0H23
04/01/2023,203.3,193.92,208.0,193.5,14.16K,4.60%,IE00BKWQ0H23
03/01/2023,194.36,185.4,194.46,181.62,14.61K,4.32%,IE00BKWQ0H23
02/01/2023,186.32,186.72,192.16,182.2,13.13K,0.31%,IE00BKWQ0H23
01/01/2023,185.74,186.82,192.56,184.82,25.03K,-0.41%,IE00BKWQ0H23
12/01/2022,186.5,190.48,193.48,184.9,7.66K,-1.57%,IE00BKWQ0H23
11/01/2022,189.48,184.52,189.9,181.36,10.23K,3.09%,IE00BKWQ0H23
10/01/2022,183.8,173.66,183.92,171.72,10.57K,5.33%,IE00BKWQ0H23
09/01/2022,174.5,181.64,187.1,169.66,23.85K,-4.16%,IE00BKWQ0H23
08/01/2022,182.08,195.94,195.94,181.98,26.14K,-7.23%,IE00BKWQ0H23
07/01/2022,196.28,186.48,199.38,186.48,15.21K,4.20%,IE00BKWQ0H23
06/01/2022,188.36,193.5,193.5,178.38,34.51K,-2.27%,IE00BKWQ0H23
05/01/2022,192.74,198.7,198.7,183.06,12.11K,-3.39%,IE00BKWQ0H23
04/01/2022,199.5,196.58,210.6,195.0,13.08K,1.85%,IE00BKWQ0H23
03/01/2022,195.88,185.78,197.42,175.92,30.09K,6.31%,IE00BKWQ0H23
02/01/2022,184.26,184.3,185.64,175.38,17.28K,0.52%,IE00BKWQ0H23
01/01/2022,183.3,196.12,196.12,175.76,7.52K,-6.19%,IE00BKWQ0H23
12/01/2021,195.4,184.48,195.52,181.72,21.57K,6.31%,IE00BKWQ0H23
11/01/2021,183.8,188.96,195.28,183.36,6.00K,-1.82%,IE00BKWQ0H23
10/01/2021,187.2,176.58,187.74,175.82,13.71K,4.77%,IE00BKWQ0H23
09/01/2021,178.68,187.24,188.54,175.28,6.74K,-4.12%,IE00BKWQ0H23
08/01/2021,186.36,181.18,191.2,179.26,4.27K,3.40%,IE00BKWQ0H23
07/01/2021,180.24,176.7,180.68,175.66,13.57K,2.40%,IE00BKWQ0H23
06/01/2021,176.02,165.44,176.6,163.8,37.89K,6.58%,IE00BKWQ0H23
05/01/2021,165.16,162.28,166.86,159.5,7.50K,2.14%,IE00BKWQ0H23
04/01/2021,161.7,158.4,164.46,157.08,5.35K,2.34%,IE00BKWQ0H23
03/01/2021,158.0,153.44,158.72,149.48,11.33K,4.41%,IE00BKWQ0H23
02/01/2021,151.32,157.48,162.3,150.82,24.22K,-3.00%,IE00BKWQ0H23
01/01/2021,156.0,156.12,163.64,154.24,6.69K,0.36%,IE00BKWQ0H23
12/01/2020,155.44,155.4,156.94,150.82,6.29K,0.22%,IE00BKWQ0H23
11/01/2020,155.1,147.36,160.48,147.36,6.86K,5.71%,IE00BKWQ0H23
10/01/2020,146.72,159.18,161.26,146.06,13.89K,-7.40%,IE00BKWQ0H23
09/01/2020,158.44,158.0,164.26,152.9,4.96K,0.97%,IE00BKWQ0H23
08/01/2020,156.92,157.46,161.8,156.28,10.54K,-0.44%,IE00BKWQ0H23
07/01/2020,157.62,163.28,170.48,157.62,5.48K,-2.86%,IE00BKWQ0H23
06/01/2020,162.26,166.02,168.18,156.78,10.91K,-0.95%,IE00BKWQ0H23
05/01/2020,163.82,159.96,168.82,158.96,11.59K,1.51%,IE00BKWQ0H23
04/01/2020,161.38,144.98,167.0,143.86,17.34K,9.83%,IE00BKWQ0H23
03/01/2020,146.94,152.8,159.96,123.5,14.11K,-2.51%,IE00BKWQ0H23
02/01/2020,150.72,161.9,171.28,149.5,6.68K,-6.73%,IE00BKWQ0H23
01/01/2020,161.6,159.14,165.88,157.54,3.36K,1.35%,IE00BKWQ0H23
12/01/2019,159.44,155.8,160.76,152.1,2.53K,2.78%,IE00BKWQ0H23
11/01/2019,155.12,149.92,155.78,149.66,0.97K,3.62%,IE00BKWQ0H23
10/01/2019,149.7,148.14,150.82,141.12,1.53K,1.40%,IE00BKWQ0H23
09/01/2019,147.64,145.84,148.3,141.72,10.54K,1.29%,IE00BKWQ0H23
08/01/2019,145.76,141.82,145.9,137.56,13.63K,3.17%,IE00BKWQ0H23
07/01/2019,141.28,140.14,143.22,136.86,2.87K,1.49%,IE00BKWQ0H23
06/01/2019,139.2,131.2,141.32,131.2,36.05K,5.60%,IE00BKWQ0H23
05/01/2019,131.82,134.1,135.72,129.98,0.63K,-1.26%,IE00BKWQ0H23
04/01/2019,133.5,136.68,137.32,128.8,2.74K,-2.11%,IE00BKWQ0H23
03/01/2019,136.38,131.7,136.44,131.4,1.07K,4.06%,IE00BKWQ0H23
02/01/2019,131.06,125.18,131.36,124.4,7.35K,5.40%,IE00BKWQ0H23
01/01/2019,124.34,119.06,124.9,119.06,2.08K,3.77%,IE00BKWQ0H23
12/01/2018,119.82,129.62,129.62,117.54,7.55K,-6.67%,IE00BKWQ0H23
11/01/2018,128.38,126.06,128.94,124.2,0.87K,2.20%,IE00BKWQ0H23
10/01/2018,125.62,129.46,129.46,120.28,1.23K,-2.41%,IE00BKWQ0H23
09/01/2018,128.72,129.04,129.04,124.88,1.27K,0.02%,IE00BKWQ0H23
08/01/2018,128.7,129.68,130.9,127.76,0.34K,-0.69%,IE00BKWQ0H23
07/01/2018,129.6,122.04,130.28,120.88,0.44K,6.28%,IE00BKWQ0H23
